DDBJ/ENA/GenBank Accession,UBA Genome ID,SRA Bin ID,Genome Quality,CheckM Completeness,CheckM Contamination,CheckM Strain Heterogeneity,NCBI Organism Name,SSU Length (bp),SSU Percent Identity (top hit),SSU SILVA Taxonomy (top hit),SSU Top Hit in SILVA,Genome Size (bp),GC,Coverage,Bases >5x Coverage (%),No. Ambiguous Bases,No. Contigs,No. Scaffolds,No. Predicted Genes,Coding density,Longest Contig (bp),Longest Scaffold (bp),Mean Contig Length (bp),Mean Scaffold Length (bp),N50 (contigs),N50 (scaffolds),Translation Table,Scaffolds Removed by Filtering,Standard tRNAs,Selenocysteine tRNAs (TCA),tRNAs Decoding Standard 20 AA,Total tRNAs,Percent PG (relative to NCBI genomes),CheckM Marker Lineage,CheckM # genomes,CheckM # marker sets,CheckM # markers,CheckM Insertion Branch ID
DIIC00000000,UBA5680,ERX556078,Near complete,95.88,0.61,0,Proteobacteria bacterium UBA5680 [phylum],792,99.866,Bacteria;Proteobacteria;Gammaproteobacteria;E01-9C-26 marine group;uncultured gamma proteobacterium,AY726856.1.1201,1907014,50.8014106,105.34,99.99620297,10795,92,59,1825,0.894083106,143111,201841,20611,32322,37491,58431,11,3,19,0,35,36,0.016938,p__Proteobacteria (UID3880),1495,164,261,UID3887
DIHV00000000,UBA5687,ERX555988,Near complete,94.24,0.05,100,Marinobacter sp. UBA5687 [genus],,,,,3713124,57.71269518,76.21,99.97533969,27039,246,162,3510,0.905081543,100548,128472,14984,22920,25660,38550,11,10,16,0,31,32,0.000092,c__Gammaproteobacteria (UID4444),263,232,507,UID4470
DIHS00000000,UBA5690,ERX555988,Medium,86.06,0,0,Marinobacter manganoxydans [species],,,,,3692003,57.94421635,19.58,99.78176493,38603,227,102,3438,0.9016393,177176,216509,16094,36196,45650,61079,11,9,9,0,12,12,0,c__Gammaproteobacteria (UID4444),263,232,506,UID4472
DIHD00000000,UBA5705,SRX467340,Near complete,99.69,0.12,0,Bacillus amyloliquefaciens [species],,,,,3810180,46.5156691,183.68,99.98710178,3452,28,12,3670,0.888666677,719308,1211983,135954,317515,292175,1001695,11,0,20,0,67,67,0,g__Bacillus (UID865),36,269,1200,UID889
DIHB00000000,UBA5707,SRX823305,Near complete,99.73,0.36,0,Pantoea sp. UBA5707 [genus],,,,,4291496,54.97257528,40.92,100,842,24,14,3931,0.878377377,1188704,1392764,178777,306535,464666,464666,11,1,18,0,62,63,0.000249,f__Enterobacteriaceae (UID5054),223,305,875,UID5114
DIGL00000000,UBA5723,SRX823303,Near complete,91.66,0.24,0,Jonesiaceae bacterium UBA5723 [family],,,,,2915229,61.18979683,9.47,91.16487538,8094,218,119,2775,0.867637843,96415,142039,13335,24497,24256,37058,11,1,19,0,46,47,0.000449,o__Actinomycetales (UID1572),580,173,287,UID1582
DIEJ00000000,UBA5777,SRX823278,Near complete,93.36,1.68,0,Achromobacter sp. UBA5777 [genus],,,,,5948297,65.37626966,25.74,98.69496752,10667,427,325,5659,0.898350066,153940,153947,13905,18302,26154,29720,11,5,18,1,45,46,0.000187,o__Burkholderiales (UID4000),193,214,427,UID4164
DIEF00000000,UBA5781,SRX823271,Near complete,99.66,0.59,50,Klebsiella oxytoca [species],,,,,5743016,55.09075812,39.86,99.99998259,610,50,43,5309,0.88560697,558094,558094,114848,133558,227622,255929,11,6,18,1,66,67,0,f__Enterobacteriaceae (UID5121),138,336,1159,UID5159
DIDY00000000,UBA5788,SRX823275,Near complete,99.01,0.33,100,Micrococcaceae bacterium UBA5788 [family],,,,,2291291,56.13326127,36.6,99.98410812,813,30,14,2042,0.892316166,286347,677058,76349,163663,125083,287532,11,0,19,0,42,42,0.006744,o__Actinomycetales (UID1530),622,151,257,UID1624
DIDV00000000,UBA5791,SRX823277,Near complete,98.36,0.72,0,Enterobacteriaceae bacterium UBA5791 [family],,,,,4682763,56.22999134,58.14,99.9940181,1978,50,27,4281,0.886616085,488105,668173,93615,173435,270768,488117,11,0,18,1,54,55,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5130
DIDP00000000,UBA5797,SRX317535,Medium,87.27,1.36,0,Anaerolineales bacterium UBA5797 [order],1508,97.34,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium,DQ833481.1.1502,4501145,54.7976679,62.32,99.94843428,2032,117,90,4251,0.914090526,174748,203498,38453,50012,59426,79248,11,0,19,1,42,43,0.006702,k__Bacteria (UID1452),924,110,163,UID2310
DIDO00000000,UBA5798,SRX317535,Near complete,93.7,0.02,0,Ignavibacteria bacterium UBA5798 [class],,,,,2488663,49.69825126,31.31,98.78500503,1163,176,155,2132,0.936578396,80631,80631,14133,16055,22457,22710,11,1,18,0,34,35,0,k__Bacteria (UID2570),433,183,273,UID2571
DIDN00000000,UBA5799,SRX317535,Near complete,92.67,2.26,0,Deltaproteobacteria bacterium UBA5799 [class],816,98.765,Bacteria;Proteobacteria;Deltaproteobacteria;DTB120;bacterium enrichment culture clone EBa8,KC539803.1.1510,2476353,59.40270281,32.49,98.97496444,634,171,155,2398,0.89078738,63889,63889,14477,15976,21936,22210,11,6,17,0,31,31,0.005617,c__Deltaproteobacteria (UID3216),83,155,247,UID3278
DJHB00000000,UBA5831,SRX822908,Near complete,98.92,0.49,16.67,Leclercia adecarboxylata [species],,,,,4628772,55.71995938,28.81,99.98813006,3643,56,32,4292,0.886261626,424291,665457,82591,144649,143885,188778,11,0,18,1,59,60,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DJGS00000000,UBA5840,SRX822904,Near complete,98.36,0.14,0,Pseudomonas stutzeri [species],,,,,4511943,64.12430543,92.86,100.0002217,1569,22,14,4196,0.89999652,1072313,1072313,205017,322281,564485,742933,11,2,17,0,47,48,0.000189,c__Gammaproteobacteria (UID4445),228,244,583,UID4498
DJGR00000000,UBA5841,SRX822904,Near complete,92.05,2.13,19.35,Enterobacteriaceae bacterium UBA5841 [family],,,,,4019972,54.26065555,9.24,92.73072787,25927,546,312,3963,0.861855008,39337,61650,7315,12884,12752,18597,11,8,16,1,44,45,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DJGG00000000,UBA5852,SRX392467,Medium,91.54,6.16,0,Desulfobacteraceae bacterium UBA5852 [family],,,,,4794561,66.55511819,11.04,94.29241431,18461,652,300,4397,0.855034903,118679,238717,7325,15981,13740,24715,11,18,15,2,35,40,0.016842,c__Deltaproteobacteria (UID3216),83,155,247,UID3222
DJGA00000000,UBA5858,SRX696248,Near complete,95.27,0,0,Proteobacteria bacterium UBA5858 [phylum],,,,,2344615,62.82892042,55.03,99.99813584,37940,201,57,2266,0.885461366,120973,161524,11475,41133,25065,75163,11,3,18,0,41,41,0.019512,c__Gammaproteobacteria (UID4201),1164,174,275,UID4202
DJFZ00000000,UBA5859,SRX696248,Near complete,96.11,1.23,0,Thiotrichaceae bacterium UBA5859 [family],,,,,3025081,45.81032683,8.88,99.73922255,25205,165,66,2735,0.867272314,107606,307117,18181,45834,38952,79072,11,0,13,0,26,28,0.021381,c__Gammaproteobacteria (UID4267),119,284,544,UID4267
DJFV00000000,UBA5863,SRX822907,Near complete,95.9,0.27,0,Pseudomonas stutzeri [species],,,,,4305448,62.79858122,80.47,99.99170753,338,22,17,4026,0.893791773,831985,831991,195686,253261,235161,403828,11,32,17,0,44,44,0.000158,c__Gammaproteobacteria (UID4445),228,244,583,UID4505
DJFU00000000,UBA5864,SRX822907,Near complete,92.51,0.44,100,Stenotrophomonas maltophilia [species],,,,,4330420,66.39182893,10.12,96.56146737,1684,189,171,4030,0.892716411,143504,143506,22903,25324,38770,40208,11,9,18,1,48,49,0,f__Xanthomonadaceae (UID4214),55,290,659,UID4232
DJFT00000000,UBA5865,SRX822903,Medium,87.89,0.41,0,Pseudomonas stutzeri [species],,,,,3899465,64.06585618,246.34,99.81860303,46038,656,146,3940,0.856197709,78499,151253,5874,26708,11647,49299,11,49,17,0,44,45,0.000237,c__Gammaproteobacteria (UID4445),228,244,583,UID4497
DJFK00000000,UBA5874,SRX823056,Near complete,97.13,0.69,0,Enterobacteriaceae bacterium UBA5874 [family],,,,,4199095,56.47470122,48.78,99.99530781,631,18,13,3891,0.893437276,902877,1160588,233248,323007,405638,490867,11,0,17,1,59,61,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5130
DJDL00000000,UBA5925,SRX822499,Near complete,97.39,0,0,Ochrobactrum anthropi [species],,,,,4802997,56.07029705,33.81,99.98019842,349,36,33,4651,0.884155455,572511,598764,133406,145545,313066,313066,11,1,18,1,40,41,0,c__Alphaproteobacteria (UID3305),564,230,349,UID3532
DJDK00000000,UBA5926,SRX822654,Near complete,98.27,0.52,20,Leclercia adecarboxylata [species],,,,,4692649,55.701139,93.09,99.99665225,2937,60,31,4282,0.88943537,517633,1144434,78161,151375,130286,184974,11,1,18,1,62,63,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DJDI00000000,UBA5928,SRX822657,Near complete,98.69,0.48,0,Leclercia adecarboxylata [species],,,,,4582559,56.67031547,41.98,99.99510872,2978,36,19,4220,0.892859863,1037908,1413895,127210,241187,162556,454372,11,0,18,1,69,70,0.000267,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DJDE00000000,UBA5932,SRX835982,Near complete,98.76,0.04,0,Enterobacter hormaechei [species],,,,,4584518,55.63869377,48.82,99.99558996,4060,58,34,4277,0.898747262,469827,536216,78973,134838,222722,267094,11,0,18,1,67,68,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5132
DJDB00000000,UBA5935,SRX835984,Near complete,95.14,0.93,11.11,Enterobacteriaceae bacterium UBA5935 [family],,,,,5601055,53.49803879,35.47,99.97027246,188,43,39,5175,0.888188743,490528,490528,130252,143616,190533,191113,11,2,16,1,62,63,0.000559,f__Enterobacteriaceae (UID5121),138,336,1162,UID5157
DJCE00000000,UBA5958,SRX822279,Near complete,98.78,0.04,0,Leclercia sp. UBA5958 [genus],,,,,4457195,55.00697918,119.89,99.99919225,366,15,12,4166,0.895187893,800145,800147,297121,371432,595069,620773,11,0,18,1,64,65,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DJBZ00000000,UBA5963,SRX822425,Near complete,98.19,0.79,25,Pseudomonas stutzeri [species],1048,100,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri DSM 10701,CP003725.962133.963667,4473649,63.0358452,41.32,99.97021745,7947,119,75,4161,0.883779885,193511,193511,37526,59648,67391,82900,11,0,18,0,46,47,0,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DJBH00000000,UBA5981,SRX822271,Medium,80.41,0.65,60,Pseudomonas stutzeri [species],,,,,3479206,63.60943355,26.3,98.60070365,14679,541,380,3773,0.875924277,51456,65143,6403,9155,10046,12222,11,63,17,0,44,45,0.000873,c__Gammaproteobacteria (UID4445),228,244,583,UID4499
DJBD00000000,UBA5985,SRX822275,Near complete,91.27,0.82,25,Pseudomonas stutzeri [species],,,,,4100734,64.0448955,55.73,99.37122546,7852,271,206,4024,0.893805109,93783,115715,15102,19906,29601,30929,11,15,17,0,45,45,0.000193,c__Gammaproteobacteria (UID4445),228,244,583,UID4500
DJBC00000000,UBA5986,SRX822275,Medium,77.03,4.11,3.45,Achromobacter sp. UBA5986 [genus],,,,,4879647,64.73548413,52.72,98.60185291,12491,579,479,4983,0.898523807,93900,93900,8406,10187,12031,12969,11,4,16,0,46,46,0.0003,o__Burkholderiales (UID4000),193,214,427,UID4162
DJAX00000000,UBA5991,SRX822479,Medium,83.04,0,0,Bacillus cereus [species],,,,,5466157,34.90972111,44.73,99.97739642,2421,79,50,5488,0.837212872,402411,402411,69161,109323,155010,205843,11,2,4,0,6,6,0,k__Bacteria (UID203),5449,56,101,UID908
DJAT00000000,UBA5995,SRX822475,Medium,85.17,4.31,100,Enterobacteriaceae bacterium UBA5995 [family],,,,,4315432,54.95613615,33.85,99.58239376,5391,159,106,4041,0.885570437,293102,293123,27107,40711,60469,73766,11,4,18,1,51,52,0.001464,k__Bacteria (UID203),5449,58,104,UID5130
DJAP00000000,UBA5999,SRX822477,Near complete,97.83,0.73,10,Leclercia adecarboxylata [species],,,,,4558941,56.52281809,48.34,99.99806914,1394,29,20,4170,0.894167527,689267,689267,157156,227947,259413,259614,11,0,18,1,64,65,0.000267,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DJAO00000000,UBA6000,SRX822477,Near complete,98.5,0.13,0,Klebsiella variicola [species],,,,,5213240,57.4951456,31.3,99.99700588,3021,54,40,4842,0.882776738,475271,749341,96485,130331,166906,181406,11,1,18,1,67,68,0,f__Enterobacteriaceae (UID5121),138,336,1160,UID5156
DJAJ00000000,UBA6005,SRX822318,Near complete,97.18,0.59,0,Enterobacteriaceae bacterium UBA6005 [family],,,,,4018648,52.43658083,16.86,99.78764351,5114,62,30,3719,0.886777344,344152,420164,64734,133954,160401,288618,11,1,18,0,69,69,0,f__Enterobacteriaceae (UID5103),157,324,1005,UID5139
DJAI00000000,UBA6006,SRX822311,Near complete,96.62,0.84,0,Enterobacteriaceae bacterium UBA6006 [family],,,,,4238936,56.27233462,275.97,100.0002832,1120,21,12,3916,0.893059013,681406,933194,201800,353244,445752,737604,11,0,18,1,60,61,0.000229,f__Enterobacteriaceae (UID5124),134,336,1173,UID5130
DIZW00000000,UBA6018,SRX710621,Near complete,93.85,0.6,0,Oxalobacteraceae bacterium UBA6018 [family],,,,,5994490,66.09267442,25,99.95001118,23155,294,138,5089,0.87827972,143692,249635,20310,43438,44733,76250,11,2,18,0,41,44,0.002104,o__Burkholderiales (UID4002),107,251,574,UID4092
DIZK00000000,UBA6030,SRX710623,Near complete,97.48,0.7,0,Ramlibacter tataouinensis [species],367,99.724,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;uncultured bacterium,AY955094.1.1528,5176222,65.60773157,65.17,99.98967393,14527,189,100,5023,0.903371416,230774,290468,27310,51762,48592,100164,11,6,19,0,39,40,0.003744,o__Burkholderiales (UID4000),193,214,427,UID4129
DIZF00000000,UBA6035,SRX710625,Near complete,97.61,0.7,0,Ramlibacter tataouinensis [species],1379,99.419,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;uncultured beta proteobacterium,JQ919572.1.1378,5179795,65.63141821,88.81,99.99294924,17234,170,89,5012,0.904071107,290474,348143,30368,58199,63856,103301,11,16,19,0,38,38,0.003744,o__Burkholderiales (UID4000),193,214,427,UID4129
DIXK00000000,UBA6082,SRX327521,Near complete,99.32,4.05,0,Verrucomicrobia subdivision 3 bacterium UBA6082 [family],1076,96.089,Bacteria;Verrucomicrobia;OPB35 soil group;uncultured bacterium,JF428991.1.1540,6916372,57.88662942,294.81,99.99492459,680,120,112,5496,0.898061874,446623,446623,57630,61753,116287,116879,11,8,20,0,57,63,0.009293,k__Bacteria (UID2982),88,148,230,UID3053
DIVK00000000,UBA6134,SRX327520,Partial,51.72,0,0,Rhodoferax sp. UBA6134 [genus],,,,,1859190,62.7033269,1397.41,100.0050301,10320,251,124,1895,0.901445253,97055,125484,7366,14993,22205,25533,11,7,8,0,14,14,0.00292,k__Bacteria (UID203),5449,58,104,UID4131
DIVE00000000,UBA6140,SRX327520,Medium,83.46,1.66,25,Methylophilaceae bacterium UBA6140 [family],,,,,1797303,56.26829648,210.27,99.98824547,10757,312,152,1977,0.889975702,36597,52833,5726,11824,8501,15972,11,13,17,0,34,34,0.006296,c__Betaproteobacteria (UID3888),323,234,387,UID4187
DIUY00000000,UBA6146,SRX327520,Near complete,99.56,0.66,20,Methylococcaceae bacterium UBA6146 [family],,,,,3187624,48.49986603,113.42,99.99902742,242,33,30,3009,0.882313912,336131,422506,96587,106254,198684,222530,11,3,19,0,39,39,0.004057,c__Gammaproteobacteria (UID4274),112,289,580,UID4296
DIUT00000000,UBA6151,SRX327520,Medium,79.82,0,0,Geobacter sp. UBA6151 [genus],,,,,3551233,54.59213397,74.36,99.98805548,1489,90,68,3371,0.92419478,208748,239251,39441,52224,84985,89286,11,81,18,1,40,41,0.005452,k__Bacteria (UID203),5449,57,103,UID3289
DITC00000000,UBA6194,SRX327522,Near complete,93.1,0.46,50,Thauera sp. UBA6194 [genus],,,,,3224163,67.92204732,1597.35,100.0004347,3440,115,76,3010,0.904607801,185589,258119,28006,42423,61128,63697,11,2,17,1,41,43,0.001954,f__Rhodocyclaceae (UID3972),30,241,540,UID3996
DISZ00000000,UBA6197,SRX327522,Near complete,96.97,1.11,0,Rhodobacteraceae bacterium UBA6197 [family],,,,,3438650,63.80075904,471.11,99.99982551,100,22,19,3255,0.89072543,588333,588335,156297,180981,263350,346847,11,0,16,0,36,36,0.005766,f__Rhodobacteraceae (UID3340),84,330,568,UID3348
DISY00000000,UBA6198,SRX327522,Near complete,97.2,1.64,0,Sphingopyxis sp. UBA6198 [genus],346,100,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis macrogoltabida,AB255383.1.1451,3686073,66.93680834,416.03,99.99723247,476,46,41,3401,0.89895778,496562,496562,80121,89904,138654,138656,11,2,19,0,41,42,0.000241,o__Sphingomonadales (UID3310),26,293,569,UID3317
DISU00000000,UBA6202,SRX327522,Near complete,92.15,1.16,0,Comamonadaceae bacterium UBA6202 [family],,,,,2986584,65.78648368,245.48,99.98702919,2962,166,117,2785,0.903921001,110553,136179,17973,25526,37759,41662,11,12,15,0,28,28,0.005943,o__Burkholderiales (UID4105),54,264,553,UID4137
DISR00000000,UBA6205,SRX327522,Medium,86.31,1.9,20,Thiobacillus sp. UBA6205 [genus],,,,,2221902,63.3021444,187.19,99.97126149,1884,125,97,2267,0.908336641,95501,95501,17760,22906,36863,42220,11,4,11,0,23,23,0.009299,c__Betaproteobacteria (UID3959),235,211,419,UID3962
DISK00000000,UBA6212,SRX327522,Near complete,94.57,0.43,0,Micavibrio sp. UBA6212 [genus],,,,,2284549,46.48110982,122.17,99.99430834,505,24,18,2227,0.914750351,300510,305020,95168,126919,153973,282479,11,4,19,0,35,35,0.018846,c__Alphaproteobacteria (UID3305),564,230,349,UID3753
DISJ00000000,UBA6213,SRX327522,Near complete,98.32,0.3,0,Rhodobacteraceae bacterium UBA6213 [family],,,,,3528978,61.91665181,114.14,99.9995182,575,28,21,3446,0.911316534,539020,539846,126014,168046,214880,274786,11,2,17,0,35,35,0.008222,f__Rhodobacteraceae (UID3340),84,330,568,UID3348
DISE00000000,UBA6218,SRX327522,Medium,78.53,3.87,0,Castellaniella sp. UBA6218 [genus],,,,,2788703,66.43945897,63.48,99.89474278,3146,190,142,2794,0.918073025,87721,88164,14660,19638,24429,27141,11,5,15,0,30,30,0.002562,c__Betaproteobacteria (UID3959),235,211,419,UID4179
DJWC00000000,UBA6240,SRX327522,Medium,74.37,2.73,11.11,Pusillimonas sp. UBA6240 [genus],,,,,3896295,62.4632433,24.86,99.75846423,6188,273,179,3839,0.895043368,224174,224186,14249,21767,33374,38520,11,1,12,0,21,22,0.003945,c__Betaproteobacteria (UID3959),235,211,419,UID4179
DBPH00000000,UBA625,ERX222797,Near complete,96.86,0,0,Lactobacillus reuteri [species],,,,,1654902,38.61957371,223.32,100.0055902,9164,199,107,1659,0.860463036,82687,89338,8270,15466,19150,24381,11,26,13,0,31,31,0,o__Lactobacillales (UID355),490,183,333,UID471
DJVS00000000,UBA6250,SRX327522,Medium,86.34,0,0,Cellulomonas sp. UBA6250 [genus],,,,,3396547,71.38766097,20.62,99.54415981,2375,152,111,3272,0.897888355,157361,214425,22330,30599,50162,54323,11,2,18,0,36,36,0.006923,o__Actinomycetales (UID1572),580,173,288,UID1576
DJVJ00000000,UBA6259,SRX327522,Medium,79.31,0.86,0,Bacillales bacterium UBA6259 [order],,,,,2806656,35.02207392,14.22,98.90070496,403,69,62,2774,0.887022849,203874,276358,40670,45268,73328,76838,11,5,15,1,35,36,0.008177,k__Bacteria (UID203),5449,58,104,UID971
DJUY00000000,UBA6270,SRX822869,Medium,85.66,0.34,16.67,Leclercia adecarboxylata [species],,,,,3845260,56.44600226,9.37,92.36797446,33952,597,315,3760,0.862457415,40163,62863,6384,12207,12250,16037,11,0,16,0,45,45,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DJUW00000000,UBA6272,SRX277355,Near complete,98.73,0.9,0,Novosphingobium sp. UBA6272 [genus],833,100,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;uncultured bacterium,JF429356.1.1452,3289972,63.78723778,84.03,99.98387925,2283,55,35,3210,0.913360965,250517,349492,59776,93999,113211,182129,11,0,18,0,42,42,0.006673,o__Sphingomonadales (UID3310),26,293,569,UID3320
DJUT00000000,UBA6275,SRX823191,Near complete,99.45,0.68,0,Pseudomonas stutzeri [species],,,,,4351467,64.24319842,586.23,99.9991953,1998,35,23,4081,0.897705073,573159,1050218,124270,189194,213474,263901,11,0,17,0,43,44,0.000189,c__Gammaproteobacteria (UID4445),228,244,583,UID4498
DJUP00000000,UBA6279,SRX823192,Near complete,98.77,0.34,0,Pseudomonas stutzeri [species],,,,,4079124,64.42524655,315.28,99.99597944,88,33,32,3828,0.902161346,554038,554038,123607,127472,185493,185493,11,1,17,0,43,44,0,c__Gammaproteobacteria (UID4445),228,244,583,UID4498
DJUH00000000,UBA6287,SRX823204,Medium,80.18,0.41,0,Pseudomonas stutzeri [species],,,,,3647772,64.04748366,177.56,99.97239194,286,38,34,3379,0.899549369,671603,671603,95986,107287,164163,176861,11,2,16,0,37,37,0.00023,c__Gammaproteobacteria (UID4445),228,243,580,UID4501
DJUG00000000,UBA6288,SRX823204,Medium,85.61,0.3,0,Leclercia adecarboxylata [species],,,,,4013053,55.76553614,77.1,100.0235612,74382,787,140,4028,0.826793466,42100,127605,5004,28664,9389,45344,11,13,15,0,47,47,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DJUD00000000,UBA6291,SRX823206,Near complete,98.8,0.55,0,Psychrobacter sp. UBA6291 [genus],,,,,3119135,43.64923489,27.37,99.99781952,558,84,80,2677,0.8379477,260779,260779,37125,38989,73493,77079,11,3,18,0,37,37,0.001852,o__Pseudomonadales (UID4679),87,364,674,UID4740
DJTW00000000,UBA6298,SRX823206,Medium,84.75,1.42,22.22,Pantoea vagans [species],,,,,4158811,55.64855738,7.88,85.93349966,54471,966,299,4433,0.826119533,58562,78958,4248,13909,8056,18998,11,0,13,0,28,30,0,f__Enterobacteriaceae (UID5054),223,305,875,UID5114
DJTT00000000,UBA6301,SRX823425,Near complete,98.36,0.27,0,Pseudomonas stutzeri [species],,,,,4003327,63.3267528,125.86,99.98671888,5170,68,43,3714,0.886779921,358717,358717,58796,93100,130550,143306,11,1,17,0,46,47,0.000191,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DJTO00000000,UBA6306,SRX835977,Medium,77.04,1.89,0,Stenotrophomonas maltophilia [species],,,,,3943030,65.98536211,51.88,97.80475055,25252,656,398,3984,0.87191297,90546,103720,5972,9907,10829,13357,11,70,17,1,44,45,0.000329,f__Xanthomonadaceae (UID4214),55,290,659,UID4232
DJTI00000000,UBA6312,SRX823420,Medium,99.18,5.91,2.86,Pseudomonas stutzeri [species],,,,,4444170,63.28759356,51.47,99.98106186,3396,78,63,4112,0.88575257,223075,249678,56933,70542,90690,96514,11,1,17,0,58,58,0.000144,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DJTH00000000,UBA6313,SRX823420,Near complete,90.13,0.48,25,Stenotrophomonas acidaminiphila [species],,,,,3466750,69.27449635,37.55,99.68964903,33218,267,136,3144,0.88122449,137363,138378,12859,25490,39427,49235,11,10,16,0,42,42,0,f__Xanthomonadaceae (UID4214),55,290,659,UID4230
DJTG00000000,UBA6314,SRX823423,Near complete,98.42,0.96,6.25,Enterobacteriaceae bacterium UBA6314 [family],,,,,4389245,54.20047293,47.44,99.99794814,2977,52,40,4073,0.885360238,302716,354626,84351,109731,157363,196750,11,0,18,1,64,65,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
