DDBJ/ENA/GenBank Accession,UBA Genome ID,SRA Bin ID,Genome Quality,CheckM Completeness,CheckM Contamination,CheckM Strain Heterogeneity,NCBI Organism Name,SSU Length (bp),SSU Percent Identity (top hit),SSU SILVA Taxonomy (top hit),SSU Top Hit in SILVA,Genome Size (bp),GC,Coverage,Bases >5x Coverage (%),No. Ambiguous Bases,No. Contigs,No. Scaffolds,No. Predicted Genes,Coding density,Longest Contig (bp),Longest Scaffold (bp),Mean Contig Length (bp),Mean Scaffold Length (bp),N50 (contigs),N50 (scaffolds),Translation Table,Scaffolds Removed by Filtering,Standard tRNAs,Selenocysteine tRNAs (TCA),tRNAs Decoding Standard 20 AA,Total tRNAs,Percent PG (relative to NCBI genomes),CheckM Marker Lineage,CheckM # genomes,CheckM # marker sets,CheckM # markers,CheckM Insertion Branch ID
DFXW00000000,UBA4098,SRX211003,Medium,86.5,1.25,20,Flavobacterium sp. UBA4098 [genus],,,,,2023127,34.97392788,14.53,99.36388473,852,60,43,1859,0.916064587,314533,314541,33704,47049,66363,93082,11,0,15,0,29,31,0.002884,f__Flavobacteriaceae (UID2817),81,283,511,UID2834
DFXV00000000,UBA4099,SRX211003,Partial,62.93,0,0,Rheinheimera sp. UBA4099 [genus],,,,,3418222,49.60195197,10.66,97.08666336,9965,493,348,3464,0.877866914,63836,63838,6913,9822,10295,12772,11,2,13,0,25,25,0.003048,k__Bacteria (UID203),5449,58,104,UID4806
DFXU00000000,UBA4100,SRX211003,Medium,74.56,0.18,100,Bacillales bacterium UBA4100 [order],,,,,3243128,43.1124979,10.42,95.26039765,472,120,115,3095,0.901520384,95182,95186,27022,28201,39164,39170,11,0,11,0,17,18,0.01199,f__Paenibacillaceae (UID971),46,186,481,UID971
DFXT00000000,UBA4101,SRX822358,Near complete,98.85,0,0,Enhydrobacter sp. UBA4101 [genus],,,,,2525171,43.87165253,70.84,99.99790015,1179,37,32,2207,0.867111574,291332,291332,68216,78911,173048,189062,11,0,19,0,38,38,0.000328,c__Gammaproteobacteria (UID4201),1164,174,275,UID4737
DFXS00000000,UBA4102,SRX822358,Near complete,98.4,1.18,0,Pseudomonas sp. UBA4102 [genus],,,,,5121847,55.59873077,31.2,99.99316401,1883,49,41,4876,0.884236292,647770,647770,104489,124923,190712,216422,11,0,18,0,47,47,0,o__Pseudomonadales (UID4488),185,308,813,UID4622
DFXR00000000,UBA4103,SRX822358,Near complete,93.38,0.27,0,Acinetobacter radioresistens [species],,,,,2665555,42.01648431,21.89,99.82012602,7027,88,56,2503,0.863615645,159180,223646,30210,47599,55731,71418,11,2,19,0,52,52,0,f__Moraxellaceae (UID4680),86,365,689,UID4727
DFXQ00000000,UBA4104,SRX822358,Near complete,91.64,3.79,0,Actinomycetaceae bacterium UBA4104 [family],,,,,2586417,70.32760718,15.13,97.7158414,15930,379,298,2334,0.863798452,39997,39997,6782,8679,9728,10511,11,6,20,0,45,45,0.001504,f__Actinomycetaceae (UID1531),42,211,420,UID1550
DFXP00000000,UBA4105,SRX822299,Medium,89.75,0.55,66.67,Acinetobacter nosocomialis [species],,,,,3714967,38.68455354,30.52,99.95318103,56194,519,278,3646,0.826048522,45657,73981,7049,13363,10769,21115,11,29,18,0,57,57,0,f__Moraxellaceae (UID4680),86,365,689,UID4686
DFXO00000000,UBA4106,SRX822299,Near complete,95.42,0.67,14.29,Klebsiella pneumoniae [species],,,,,4921129,57.87422893,17.82,99.79254345,8775,143,94,4605,0.88068429,269212,269212,34352,52352,76651,93104,11,3,17,1,51,52,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5144
DFXN00000000,UBA4107,SRX822299,Near complete,97.32,0.8,42.86,Pseudomonas stutzeri [species],,,,,4239552,63.11582028,17.96,99.64276285,16587,209,142,4070,0.892573319,119459,191041,20205,29856,36793,52524,11,64,17,0,46,46,0,c__Gammaproteobacteria (UID4445),228,244,583,UID4505
DFXM00000000,UBA4108,SRX822350,Medium,99.29,7.17,0,Clostridium sp. UBA4108 [genus],,,,,4742579,30.33153964,45.07,99.97544745,5800,141,54,4450,0.837203134,526903,904115,33594,87825,76261,140110,11,1,18,0,47,47,0.005578,g__Clostridium (UID1380),44,145,404,UID1399
DFXL00000000,UBA4109,SRX822350,Near complete,90.57,0.38,0,Enterococcus gallinarum [species],,,,,2907368,40.70493766,15.81,99.80964275,728,28,17,2781,0.870543392,353188,596132,103808,171021,167551,475700,11,1,13,0,21,21,0,o__Lactobacillales (UID544),293,265,473,UID805
DFXK00000000,UBA4110,SRX822350,Near complete,100,0,0,Flavobacteriales bacterium UBA4110 [order],,,,,2854188,35.55344725,15.09,99.55980208,926,31,18,2666,0.895849538,512233,714769,92040,158566,190335,232954,11,0,18,0,29,29,0.002553,o__Flavobacteriales (UID2815),123,204,324,UID2928
DFXJ00000000,UBA4111,SRX822350,Medium,82.38,1.78,8.33,Bacillaceae bacterium UBA4111 [family],,,,,4178148,38.28701651,8.82,94.08092057,51138,957,420,4625,0.806128936,49902,64852,4312,9947,7146,12644,11,10,15,0,21,23,0.003592,f__Bacillaceae (UID829),128,183,559,UID860
DFXI00000000,UBA4112,SRX822350,Near complete,90.1,3.36,0,Lachnoclostridium sp. UBA4112 [genus],,,,,4847473,38.78036934,7.63,79.32576392,23406,508,199,4647,0.816224041,93848,152047,9496,24359,20958,40069,11,2,15,0,29,31,0.000432,o__Clostridiales (UID1212),172,149,263,UID1248
DFXH00000000,UBA4113,SRX822351,Near complete,96.1,1.37,75,Pseudomonas stutzeri [species],,,,,4701255,60.41509442,77.21,99.98849707,50265,388,140,4513,0.863272679,71335,157684,11987,33580,19691,51445,11,35,18,0,48,48,0.000234,c__Gammaproteobacteria (UID4445),228,244,583,UID4507
DFXG00000000,UBA4114,SRX822353,Near complete,97.02,0.5,0,Leclercia adecarboxylata [species],,,,,4490431,55.95692776,171.42,100.000802,1414,45,28,4103,0.889581646,337683,369798,99755,160372,217538,265087,11,1,18,1,59,60,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DFXF00000000,UBA4115,SRX822353,Medium,77.02,1.15,0,Alicycliphilus sp. UBA4115 [genus],,,,,2927049,65.61835216,71.85,98.6504453,6456,321,268,2962,0.889103326,74240,74242,9098,10921,15089,16286,11,75,17,0,37,37,0.000334,f__Comamonadaceae (UID4119),39,323,693,UID4143
DFXE00000000,UBA4116,SRX822353,Near complete,90,1.73,0,Bacteroidales bacterium UBA4116 [order],,,,,3974541,39.90606654,17.69,99.87475707,664,30,25,3406,0.900042546,674065,679622,132462,158981,393399,393403,11,4,18,0,38,38,0.006082,o__Bacteroidales (UID2621),198,260,427,UID2645
DFXD00000000,UBA4117,SRX822353,Near complete,99.3,0.1,50,Acinetobacter nosocomialis [species],,,,,3886581,38.59592588,12.13,97.96330081,1373,159,146,3870,0.877243263,222001,222021,24435,26620,41298,41534,11,4,16,0,43,44,0,f__Moraxellaceae (UID4680),86,365,689,UID4686
DFXC00000000,UBA4118,SRX710559,Medium,81.14,0.68,0,Hyphomicrobiaceae bacterium UBA4118 [family],,,,,2270192,64.43547506,17.7,99.7567662,63673,513,206,2472,0.815512961,31649,81820,4301,11020,8965,15599,11,4,17,0,33,33,0.007007,o__Rhizobiales (UID3447),356,248,413,UID3746
DFXB00000000,UBA4119,SRX710557,Near complete,97.46,0.95,0,Mucilaginibacter sp. UBA4119 [genus],,,,,4697643,41.49672883,32.61,99.98137405,10635,189,123,4370,0.858669763,147380,204420,24798,38192,50036,68250,11,7,20,0,40,42,0.00465,p__Bacteroidetes (UID2605),350,210,316,UID2613
DFXA00000000,UBA4120,SRX710557,Near complete,98.94,1.09,0,Flavobacterium sp. UBA4120 [genus],,,,,3955846,35.1643567,23.71,99.97505084,7817,154,98,3520,0.876908252,213601,284550,25636,40365,43350,74819,11,1,19,0,36,36,0.002851,f__Flavobacteriaceae (UID2817),81,283,511,UID2840
DFWZ00000000,UBA4121,SRX710557,Near complete,95.06,1.26,0,Gallionella sp. UBA4121 [genus],,,,,2974854,54.21066417,22.46,99.97617013,12186,122,64,2874,0.891183903,106949,187517,24284,46482,44087,75366,11,5,18,1,43,44,0.002393,c__Betaproteobacteria (UID3959),235,210,418,UID3961
DFWY00000000,UBA4122,SRX710557,Near complete,95.11,0.12,50,Polaromonas sp. UBA4122 [genus],315,99.682,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;uncultured beta proteobacterium,FR749735.1.1501,4179470,59.57351651,17.76,99.91574246,18418,299,174,4122,0.862432318,114654,155855,13916,24019,26966,41724,11,6,17,0,39,40,0.001423,o__Burkholderiales (UID4000),193,214,427,UID4134
DFWX00000000,UBA4123,SRX710557,Partial,61.93,0.93,0,Candidatus Saccharibacteria bacterium UBA4123 [phylum],1547,97.987,Bacteria;Saccharibacteria;uncultured Candidatus Saccharibacteria bacterium,HQ595220.1.1429,726452,47.2727298,14.42,99.69412753,7198,83,40,770,0.864910552,51165,83318,8665,18161,16530,25409,11,0,19,0,37,37,0.012884,k__Bacteria (UID1452),924,108,161,UID2307
DFWW00000000,UBA4124,SRX710557,Medium,74.11,0,0,Candidatus Nomurabacteria bacterium UBA4124 [phylum],,,,,592686,42.68253617,11.8,98.66058198,8925,98,41,685,0.857737487,45306,59634,5956,14455,8978,17797,11,0,19,0,38,38,0.029606,k__Bacteria (UID203),5449,58,104,UID1
DFWV00000000,UBA4125,SRX731625,Near complete,93.59,0.85,0,Candidatus Microthrix parvicella [species],386,98.698,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiales Incertae Sedis;Candidatus Microthrix;Candidatus Microthrix parvicella Bio17-1,AMPG01000001.94175.95677,3704061,66.75429537,111.46,100.0143751,3219,173,137,3672,0.906720219,127569,127577,21392,27036,45276,48065,11,31,18,0,40,41,0.000349,k__Bacteria (UID1453),901,117,171,UID1455
DFWU00000000,UBA4126,SRX731627,Medium,89.74,0.85,0,Candidatus Microthrix parvicella [species],324,100,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiales Incertae Sedis;Candidatus Microthrix;Candidatus Microthrix parvicella Bio17-1,AMPG01000001.94175.95677,3670757,66.76903467,60.9,99.99980918,2293,160,131,3628,0.909406425,127948,127952,22927,28021,46027,46147,11,14,20,0,39,39,0,k__Bacteria (UID1453),901,117,171,UID1455
DFWT00000000,UBA4127,SRX731627,Medium,84.92,0.65,0,Rhodoferax sp. UBA4127 [genus],,,,,3627040,57.22405701,11.29,97.72046825,4761,373,302,3964,0.907755084,63128,63687,9711,12010,15613,17002,11,3,14,0,25,26,0.005495,o__Burkholderiales (UID4000),193,214,427,UID4131
DFWS00000000,UBA4128,SRX731627,Near complete,94.75,0.67,0,Chitinophagaceae bacterium UBA4128 [family],,,,,2833231,38.21485365,11.25,96.1289088,903,73,66,2606,0.913091449,226767,226795,38799,42927,63177,64876,11,0,18,0,31,34,0.014569,p__Bacteroidetes (UID2591),364,203,302,UID2598
DFWR00000000,UBA4129,SRX731627,Medium,80.75,4.55,0,Nitrospira sp. UBA4129 [genus],420,100,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium,JQ180417.2.1334,3464765,59.16655317,7.34,80.49608443,6644,468,389,4147,0.872218462,46049,46086,7389,8906,11178,12380,11,7,13,0,19,20,0.00081,k__Bacteria (UID3187),2258,110,181,UID3195
DFWQ00000000,UBA4130,SRX480941,Medium,83.04,1.6,87.5,Acinetobacter junii [species],,,,,2706111,38.73159327,1705.62,100.0101748,32836,516,298,2765,0.828126415,53910,61720,5180,9080,7610,12718,11,69,18,0,52,52,0,f__Moraxellaceae (UID4680),86,365,689,UID4717
DFWP00000000,UBA4131,SRX480941,Medium,92.7,6.68,51.43,Acinetobacter pittii [species],,,,,3607901,38.65560275,375.38,99.9802496,2910,125,106,3455,0.870850946,312545,336906,28839,34036,84761,96806,11,15,17,0,48,48,0,f__Moraxellaceae (UID4680),86,365,689,UID4706
DFWO00000000,UBA4132,SRX127229,Near complete,95.75,0.35,0,Methylococcaceae bacterium UBA4132 [family],,,,,3118205,42.14545516,14.72,99.96201945,21883,287,204,2950,0.862436883,69645,70434,10788,15285,17165,21344,11,0,15,0,23,23,0.005876,c__Gammaproteobacteria (UID4274),112,289,580,UID4295
DFWN00000000,UBA4133,SRX127229,Partial,68.19,2.14,40,Bacteroidales bacterium UBA4133 [order],,,,,2843161,46.05350615,5.83,98.11634616,23747,316,210,2446,0.908796582,57525,61955,8922,13538,18748,21015,11,2,13,0,17,17,0.014918,p__Bacteroidetes (UID2605),350,210,316,UID2617
DFWM00000000,UBA4134,SRX823338,Near complete,97.15,1.64,16.67,Pseudomonas stutzeri [species],,,,,4263211,63.16041257,374.86,99.95000164,3071,82,61,4015,0.888483352,232950,233417,51952,69888,98968,115512,11,1,18,0,47,49,0,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DFWL00000000,UBA4135,SRX823338,Medium,82.05,1.72,100,Enterobacteriaceae bacterium UBA4135 [family],,,,,4289414,55.97544039,60.52,99.89522645,3027,59,29,3913,0.895171695,384575,385071,72650,147910,155581,268897,11,0,16,1,54,55,0.001679,k__Bacteria (UID203),5449,58,104,UID5124
DFWK00000000,UBA4136,SRX823338,Partial,61.21,0,0,Stenotrophomonas maltophilia [species],,,,,3619992,66.0083266,44.57,97.52017592,17801,606,414,3650,0.877377353,76792,76792,5944,8743,9997,11105,11,68,18,1,46,48,0.000415,k__Bacteria (UID203),5449,58,104,UID4232
DFWJ00000000,UBA4137,SRX823338,Medium,84.66,1.91,0,Kurthia sp. UBA4137 [genus],,,,,2490929,36.39070575,25.54,99.91074891,51743,700,234,2603,0.791873233,36962,69560,3484,10644,5935,13595,11,7,13,0,24,24,0,c__Bacilli (UID259),750,151,275,UID954
DFWI00000000,UBA4138,SRX823338,Near complete,97.48,2.2,0,Clostridium sulfidigenes [species],,,,,3599145,29.86330401,20.11,99.98288139,722,48,41,3419,0.855630157,424900,425318,74967,87784,151901,159816,11,9,19,0,49,49,0,g__Clostridium (UID1380),44,145,404,UID1399
DFWH00000000,UBA4139,SRX823338,Near complete,96.64,0,0,Clostridiales bacterium UBA4139 [order],,,,,3092346,39.29428289,14.3,99.4140589,909,28,21,2877,0.850433619,519161,519169,110408,147254,195154,207851,11,0,17,0,40,41,0.001864,o__Clostridiales (UID1212),172,149,263,UID1247
DFWG00000000,UBA4140,SRX823338,Medium,86.68,0.95,50,Enterococcaceae bacterium UBA4140 [family],,,,,2374388,42.57071983,13.13,98.99288356,1574,37,18,2306,0.889820872,386554,512129,64130,131910,134022,207822,11,0,12,0,15,15,0.000135,o__Lactobacillales (UID544),293,266,474,UID803
DFWF00000000,UBA4141,SRX823338,Medium,84.09,0,0,Exiguobacterium sp. UBA4141 [genus],,,,,2357619,47.18484824,6.6,74.18126552,28384,625,274,2893,0.840622679,31455,56963,3726,8604,6459,11795,11,3,9,0,10,10,0.000214,c__Bacilli (UID259),750,152,273,UID261
DFWE00000000,UBA4142,SRX691249,Medium,85.12,3.04,0,Anaerolineales bacterium UBA4142 [order],530,93.483,Bacteria;Chloroflexi;uncultured;uncultured bacterium,AB722258.1.1321,3840617,60.09827524,11.07,96.15197741,6284,509,394,3844,0.903320222,42295,42297,7533,9747,11140,12379,11,2,17,1,35,38,0.028234,k__Bacteria (UID1452),924,109,160,UID2309
DFWD00000000,UBA4143,ERX556060,Partial,65.67,2.07,0,Candidatus Microthrix sp. UBA4143 [genus],,,,,1670830,44.67609405,40.05,99.97836527,53061,324,185,1750,0.869986773,37421,82424,4993,9031,9073,12708,11,8,13,0,23,24,0.010507,k__Bacteria (UID203),5449,58,104,UID1455
DFWC00000000,UBA4144,ERX556060,Partial,61.87,0.43,0,Candidatus Microthrix sp. UBA4144 [genus],,,,,1495901,42.08057048,28.63,99.96241739,48423,290,158,1574,0.872977557,26099,51969,4991,9467,8757,13261,11,14,15,1,24,27,0.002306,k__Bacteria (UID1453),901,117,171,UID1455
DFWB00000000,UBA4145,ERX556060,Medium,89.99,1.7,33.33,Akkermansiaceae bacterium UBA4145 [family],,,,,3571385,54.82322073,12.91,98.32235059,55871,551,384,3159,0.893162177,42461,53008,6380,9300,9812,12212,11,3,16,1,31,32,0.016806,k__Bacteria (UID2982),88,147,229,UID3058
DFWA00000000,UBA4146,ERX556060,Near complete,93.37,2.19,55.56,Alteromonas macleodii [species],,,,,4412820,44.52101912,12.63,96.56826827,38731,457,334,4016,0.861229101,113989,115454,9571,13212,15933,18476,11,1,12,0,19,20,0,c__Gammaproteobacteria (UID4761),52,297,693,UID4782
DFVZ00000000,UBA4147,ERX556062,Partial,65.1,0.43,0,Candidatus Microthrix sp. UBA4147 [genus],,,,,1496009,44.66043058,78.85,99.92916563,95559,434,169,1564,0.809909566,31178,42658,3226,8852,5790,13534,11,20,18,0,28,28,0.009474,k__Bacteria (UID1453),901,117,171,UID1455
DFVY00000000,UBA4148,ERX556062,Near complete,96.68,0,0,Leptospiraceae bacterium UBA4148 [family],506,90.02,Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Leptospiraceae;Leptonema;uncultured bacterium,FJ710672.1.1467,4607316,49.92258929,23.77,99.97899178,9115,53,24,4035,0.898445212,655916,661620,86758,191971,246052,480126,11,0,18,0,32,33,0.01701,k__Bacteria (UID2495),2993,85,140,UID2498
DFVX00000000,UBA4149,ERX556062,Near complete,98.9,0.87,0,Kordiimonadaceae bacterium UBA4149 [family],,,,,2927247,54.80603163,21.94,99.95451386,14272,107,62,2679,0.884815323,209022,240431,27224,47213,46914,66162,11,0,16,0,26,26,0.01546,c__Alphaproteobacteria (UID3305),564,230,349,UID3307
DFVW00000000,UBA4150,ERX556068,Near complete,90.41,1.3,50,Alcanivorax sp. UBA4150 [genus],,,,,3944705,66.76557086,14.39,98.59112763,90133,479,189,3682,0.867987086,82493,113436,8047,20871,20837,32411,11,0,14,0,24,28,0.002986,c__Gammaproteobacteria (UID4443),356,269,448,UID4675
DFVV00000000,UBA4151,ERX556068,Medium,79.06,0.35,33.33,Myxococcales bacterium UBA4151 [order],,,,,3367567,56.12541442,12.07,96.27327149,54232,543,375,3044,0.917548485,42623,42623,6101,8980,9119,10885,11,3,16,0,31,33,0.043584,c__Deltaproteobacteria (UID3216),83,155,247,UID3291
DFVU00000000,UBA4152,ERX556063,Near complete,95.97,3.37,5.88,Alcanivorax sp. UBA4152 [genus],,,,,3445779,65.03750706,17.03,99.36205728,98143,457,142,3212,0.859398122,78922,165549,7325,24266,17037,38007,11,2,18,0,30,31,0.000107,c__Gammaproteobacteria (UID4443),356,269,448,UID4675
DFVT00000000,UBA4153,ERX556063,Medium,81.03,0.43,100,Marinobacter sp. UBA4153 [genus],,,,,3660207,57.71169248,13.5,97.95243672,87619,621,343,3630,0.875815493,50337,65990,5752,10671,11016,14876,11,6,15,0,23,23,0.000152,c__Gammaproteobacteria (UID4444),263,232,506,UID4471
DFVS00000000,UBA4154,SRX822829,Near complete,98.81,0.91,0,Klebsiella oxytoca [species],,,,,5878402,55.9145125,141.64,99.99911499,2736,54,32,5414,0.883444174,489034,920263,108808,183700,190821,282857,11,1,18,1,62,63,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5161
DFVR00000000,UBA4155,SRX822829,Near complete,99.21,0.34,0,Pseudomonas stutzeri [species],,,,,4299162,64.346755,111.99,99.99855745,1211,36,17,3991,0.901181905,554005,718244,119387,252891,198341,406377,11,0,17,0,46,48,0.00023,c__Gammaproteobacteria (UID4445),228,244,583,UID4500
DFVQ00000000,UBA4156,SRX822829,Near complete,94.15,1.78,50,Stenotrophomonas maltophilia [species],,,,,4131845,66.3828088,70.82,99.75880608,7363,194,119,3728,0.894898284,170928,170928,21260,34721,47764,53129,11,4,18,0,49,49,0.000231,f__Xanthomonadaceae (UID4214),55,290,659,UID4231
DFVP00000000,UBA4157,SRX822829,Near complete,93.81,2.3,0,Clostridium sp. UBA4157 [genus],,,,,3638568,29.81724716,6.65,68.86091614,18378,377,150,4153,0.826172824,91082,121778,9602,24257,19447,41386,11,2,17,0,31,32,0.000294,g__Clostridium (UID1380),44,145,404,UID1399
DFVO00000000,UBA4158,ERX556088,Medium,72.72,0,0,Candidatus Atelocyanobacterium thalassa [species],,,,,1447309,30.9909755,134.79,99.99601675,16315,66,13,1196,0.795206829,90517,252592,21681,111331,29588,177471,11,0,19,0,33,35,0,p__Cyanobacteria (UID2192),79,458,584,UID2219
DFVN00000000,UBA4159,ERX556088,Medium,71.68,2,0,Flavobacteriales bacterium UBA4159 [order],,,,,2020678,37.54708602,39.65,99.97347408,30172,192,103,1808,0.903390347,51000,113590,10367,19618,17549,29239,11,22,15,0,24,24,0.015267,k__Bacteria (UID2569),434,185,277,UID2813
DFVM00000000,UBA4160,SRX822826,Near complete,99.59,0.14,0,Pseudomonas stutzeri [species],,,,,4505088,64.286363,193.58,99.99145094,1671,36,27,4210,0.903509987,458805,507800,125094,166855,250868,267261,11,1,17,0,45,46,0,c__Gammaproteobacteria (UID4445),228,244,583,UID4499
DFVL00000000,UBA4161,SRX822826,Medium,84.69,3.93,81.25,Leclercia adecarboxylata [species],,,,,3774026,55.62734235,27.74,99.9368969,53131,828,208,4341,0.839732424,36055,101751,4493,18144,7909,25400,11,12,16,0,37,37,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DFVK00000000,UBA4162,SRX822826,Medium,87.54,0,0,Flavobacteriales bacterium UBA4162 [order],,,,,2206501,45.06656839,5.91,60.48135295,16798,348,126,2644,0.866773231,71740,78271,6292,17511,10807,25057,11,0,18,0,30,30,0.006913,o__Flavobacteriales (UID2815),123,204,323,UID2927
DFVJ00000000,UBA4163,SRX822825,Medium,72.41,0,0,Pseudomonas stutzeri [species],,,,,3725696,64.83209483,102.54,100.0124092,67113,608,168,3614,0.848686527,54179,137924,6017,22176,10553,33389,11,13,17,0,40,40,0.000189,k__Bacteria (UID203),5449,58,104,UID4500
DFVI00000000,UBA4164,ERX556083,Near complete,98.69,1.63,30,Leeuwenhoekiella sp. UBA4164 [genus],,,,,4193226,40.75654058,28.92,99.97918638,8467,71,46,3585,0.906861447,480171,480171,58940,91157,179912,230017,11,2,17,0,28,28,0.00243,s__algicola (UID2847),33,263,496,UID2866
DFVH00000000,UBA4165,ERX556083,Medium,82.87,5.48,11.54,Paracoccus sp. UBA4165 [genus],,,,,3227707,66.04183814,19.4,99.62946582,55530,314,145,3153,0.886374135,104233,200185,10102,22260,22649,36407,11,4,15,1,32,33,0.004061,f__Rhodobacteraceae (UID3340),84,330,568,UID3349
DFVG00000000,UBA4166,ERX556083,Near complete,98.32,0.84,25,Flavobacteriaceae bacterium UBA4166 [family],,,,,2877924,42.36315692,16.28,99.38935946,10607,92,58,2694,0.933534034,339172,341300,31166,49619,72829,74141,11,0,16,0,24,24,0.006955,s__algicola (UID2847),33,263,496,UID2867
DFVF00000000,UBA4167,ERX556083,Near complete,96.49,1.6,16.67,Flavobacteriaceae bacterium UBA4167 [family],325,97.872,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Euzebyella;Cytophaga sp. MBIC04674,AB073557.1.1404,4442769,40.16871399,14.47,98.58694807,16817,169,116,3861,0.909061669,154665,198598,26189,38299,52415,57715,11,0,16,0,23,23,0.004191,s__algicola (UID2846),47,303,571,UID2884
DFVE00000000,UBA4168,SRX836090,Near complete,93.96,1.12,0,Sporosarcina koreensis [species],,,,,3035657,41.13846075,140.89,99.9865526,1613,42,31,3015,0.854097811,568672,568672,72239,97924,127589,233756,11,3,18,0,53,53,0,c__Bacilli (UID259),750,149,271,UID951
DFVD00000000,UBA4169,SRX836090,Near complete,98.69,0,0,Staphylococcus epidermidis [species],,,,,2359857,31.95794799,32.85,99.93461726,2966,68,50,2172,0.835153571,195751,233027,34660,47197,65667,78460,11,1,19,0,45,47,0,g__Staphylococcus (UID294),60,178,773,UID317
DFVC00000000,UBA4170,SRX836090,Medium,80.7,3.51,0,Bacillus megaterium [species],,,,,5219542,37.98064222,23.12,99.80908514,7271,160,117,5347,0.844536168,377325,377325,32576,44611,73992,85888,11,12,17,0,52,54,0,k__Bacteria (UID203),5449,57,103,UID944
DFVB00000000,UBA4171,SRX836090,Medium,76.72,0.26,50,Bacillus cereus [species],,,,,3873808,35.41084844,12.26,97.7131176,26343,615,440,4021,0.828623411,47626,60268,6256,8804,10966,11413,11,10,6,0,12,12,0,g__Bacillus (UID902),44,324,1171,UID908
DFVA00000000,UBA4172,SRX1452047,Near complete,94.51,0,0,Cloacimonetes bacterium UBA4172 [phylum],1556,94.761,Bacteria;Cloacimonetes;W5;uncultured bacterium,AY770945.1.1522,1746512,36.25400944,27.57,98.57986613,1254,81,72,1420,0.904870966,100816,100816,21546,24257,33925,34498,11,0,18,0,41,41,0.0172,k__Bacteria (UID2495),2993,91,147,UID2981
